kb_model,location,roi_height,roi_width,angle,description
03B01M004-T01,R673,205,96,0,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R170,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R1552,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3162,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2576,205,96,90,CHIP RES 510K F 1/16W 0402
03B01M004-T01,R2066,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1612,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2973,205,96,0,CHIP RES 15K F 1/16W 0402
03B01M004-T01,R1058,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R67,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R668,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R5477,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R998,205,96,90,CHIP RES 10K F 1/16W 0402
01A16M001-T01,R4,205,96,0,CHIP RES 100K F 1/16W 0402
01A16M001-T01,R2,205,96,0,CHIP RES 10K F 1/16W 0402
01A16M001-T01,R1,205,96,90,CHIP RES 0 J 1/16W 0402
01A16M001-T01,R3,205,96,0,CHIP RES 1K F 1/16W 0402
01A16M001-T01,R6,205,96,0,CHIP RES 20K F 1/16W 0402
01H13M001-B01,R161,205,96,0,CHIP RESISTOR 2 F 1/16W 0402
01H13M001-B01,R99,205,96,0,CHIP RES 90.9 F 1/16W 0402
01H13M001-B01,R168,205,96,0,CHIP RES 10 F 1/16W 0402
01H13M001-B01,R167,205,96,0,CHIP RES 10 F 1/16W 0402
01H13M001-B01,R120,205,96,0,CHIP RES 49.9 F 1/16W 0402
01H13M001-B01,R138,205,96,90,CHIP RES 4.7K F 1/16W 0402
01H13M001-B01,R157,205,96,90,CHIP RES 1K F 1/16W 0402
01H13M001-B01,R10,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-B01,R20,205,96,0,CHIP RES 1K F 1/16W 0402
01H13M001-B01,R119,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-B01,R82,205,96,90,CHIP RES 42.2 F 1/16W 0402
01H13M001-B01,R162,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
01H13M001-B01,R174,205,96,0,CHIP RES 240 F 1/16W 0402
01H13M001-B01,R41,205,96,90,CHIP RES 10K F 1/16W 0402
01H13M001-B01,R175,205,96,90,CHIP RES 348 F 1/16W 0402
01H13M001-B01,R1,205,96,0,CHIP RES 4.7K F 1/16W 0402
01H13M001-B01,R118,205,96,0,CHIP RES 49.9 F 1/16W 0402
01H13M001-B01,R137,205,96,90,CHIP RES 42.2 F 1/16W 0402
01H13M001-B01,R102,205,96,0,CHIP RES 49.9 F 1/16W 0402
01H13M001-B01,R100,205,96,90,CHIP RES 49.9 F 1/16W 0402
01H13M001-B01,R158,205,96,0,CHIP RES 1K F 1/16W 0402
01H13M001-B01,R101,205,96,90,CHIP RES 49.9 F 1/16W 0402
01H13M001-B01,R9,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-B01,R117,205,96,90,CHIP RES 49.9 F 1/16W 0402
01H13M001-B01,R83,205,96,90,CHIP RES 42.2 F 1/16W 0402
01H13M001-T01,R13,205,96,90,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R39,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R18,205,96,0,CHIP RES 4.7K F 1/16W 0402
01H13M001-T01,R77,205,96,0,CHIP RES 42.2 F 1/16W 0402
01H13M001-T01,R128,205,96,0,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R125,205,96,90,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R74,205,96,90,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R171,205,96,0,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R109,205,96,0,CHIP RES 42.2 F 1/16W 0402
01H13M001-T01,R50,205,96,0,CHIP RES 4.7K F 1/16W 0402
01H13M001-T01,R106,205,96,0,CHIP RES 150 F 1/16W 0402
01H13M001-T01,R121,205,96,0,CHIP RES 49.9 F 1/16W 0402
01H13M001-T01,R65,205,96,0,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R31,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R96,205,96,0,CHIP RES 100 F 1/16W 0402
01H13M001-T01,R5,205,96,0,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R97,205,96,90,CHIP RES 100 F 1/16W 0402
01H13M001-T01,R146,205,96,0,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R154,205,96,0,CHIP RES 1K F 1/16W 0402
01H13M001-T01,R187,205,96,0,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R122,205,96,0,CHIP RES 100K F 1/16W 0402
01H13M001-T01,R184,205,96,0,CHIP RES 10 F 1/16W 0402
01H13M001-T01,R15,205,96,0,CHIP RES 1K F 1/16W 0402
01H13M001-T01,R38,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R169,205,96,90,CHIP RES 10 F 1/16W 0402
01H13M001-T01,R110,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R160,205,96,0,CHIP RES 1K F 1/16W 0402
01H13M001-T01,R66,205,96,90,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R17,205,96,0,CHIP RES 0 J 1/16W 0402
01H13M001-T01,R153,205,96,0,CHIP RES 1K F 1/16W 0402
01H13M001-T01,R111,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R188,205,96,0,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R37,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R143,205,96,0,CHIP RESISTOR 1.8K F 1/16W 0402
01H13M001-T01,R88,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R150,205,96,0,CHIP RESISTOR 2 F 1/16W 0402
01H13M001-T01,R14,205,96,90,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R72,205,96,90,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R56,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R127,205,96,0,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R21,205,96,0,CHIP RES 300 J 1/16W 0402
01H13M001-T01,R16,205,96,0,CHIP RES 2K F 1/16W 0402
01H13M001-T01,R29,205,96,0,CHIP RES 8.2K F 1/16W 0402
01H13M001-T01,R114,205,96,90,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R93,205,96,0,CHIP RES 90.9 F 1/16W 0402
01H13M001-T01,R3,205,96,90,CHIP RES 1K F 1/16W 0402
01H13M001-T01,R58,205,96,0,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R98,205,96,90,CHIP RES 90.9 F 1/16W 0402
01H13M001-T01,R12,205,96,0,CHIP RES 20K F 1/16W 0402
01H13M001-T01,R6,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R176,205,96,90,CHIP RES 348 F 1/16W 0402
01H13M001-T01,R134,205,96,90,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R151,205,96,0,CHIP RES 1K F 1/16W 0402
01H13M001-T01,R152,205,96,0,CHIP RES 1K F 1/16W 0402
01H13M001-T01,R76,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R79,205,96,0,CHIP RES 42.2 F 1/16W 0402
01H13M001-T01,R48,205,96,0,CHIP RES 4.7K F 1/16W 0402
01H13M001-T01,R2,205,96,0,CHIP RES 4.7K F 1/16W 0402
01H13M001-T01,R149,205,96,0,CHIP RESISTOR 2 F 1/16W 0402
01H13M001-T01,R116,205,96,90,CHIP RES 49.9 F 1/16W 0402
01H13M001-T01,R147,205,96,0,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R92,205,96,90,CHIP RES 100 F 1/16W 0402
01H13M001-T01,R140,205,96,0,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R108,205,96,90,CHIP RES 49.9 F 1/16W 0402
01H13M001-T01,R113,205,96,0,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R172,205,96,90,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R89,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R80,205,96,90,CHIP RES 42.2 F 1/16W 0402
01H13M001-T01,R123,205,96,0,CHIP RES 249 F 1/16W 0402
01H13M001-T01,R183,205,96,0,CHIP RES 10 F 1/16W 0402
01H13M001-T01,R105,205,96,0,CHIP RES 150 F 1/16W 0402
01H13M001-T01,R170,205,96,0,CHIP RES 10 F 1/16W 0402
01H13M001-T01,R81,205,96,0,CHIP RES 42.2 F 1/16W 0402
01H13M001-T01,R159,205,96,90,CHIP RES 1K F 1/16W 0402
01H13M001-T01,R75,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R103,205,96,0,CHIP RES 49.9 F 1/16W 0402
01H13M001-T01,R30,205,96,0,CHIP RES 8.2K F 1/16W 0402
01H13M001-T01,R87,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R104,205,96,0,CHIP RES 49.9 F 1/16W 0402
01H13M001-T01,R11,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R107,205,96,0,CHIP RES 49.9 F 1/16W 0402
01H13M001-T01,R91,205,96,90,CHIP RES 200 F 1/16W 0402
01H13M001-T01,R94,205,96,0,CHIP RES 90.9 F 1/16W 0402
01H13M001-T01,R142,205,96,0,CHIP RESISTOR 1.8K F 1/16W 0402
01H13M001-T01,R178,205,96,0,CHIP RES 348 F 1/16W 0402
01H13M001-T01,R112,205,96,0,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R71,205,96,0,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R173,205,96,0,CHIP RES 240 F 1/16W 0402
01H13M001-T01,R19,205,96,0,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R69,205,96,0,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R148,205,96,0,CHIP RES 10K F 1/16W 0402
01H13M001-T01,R78,205,96,90,CHIP RES 42.2 F 1/16W 0402
01H13M001-T01,R67,205,96,0,CHIP RES 27.4 F 1/16W 0402
01H13M001-T01,R95,205,96,0,CHIP RES 100 F 1/16W 0402
01H13M001-T01,R23,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R28,205,96,0,CHIP RES 22.6 F 1/16W 0402
01H13M001-T01,R90,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
01H13M001-T01,R43,205,96,90,CHIP RES 33 F 1/16W 0402
